sex,occ,sex_sp,occ_sp,total
1,911,2,732,1
1,911,2,741,6
1,911,2,742,3
1,911,2,751,11
1,911,2,753,3
1,911,2,815,2
1,911,2,818,3
1,911,2,832,36
1,911,2,833,16
1,911,2,835,24
1,911,2,911,156
1,911,2,921,4
1,911,2,931,21
1,911,2,932,4
1,911,2,933,20
1,911,2,961,8
1,911,2,962,2
1,911,2,2000,13
1,911,2,2100,2
1,911,2,3000,33
1,911,2,3100,7
1,911,2,4000,3
1,911,2,5000,59
1,911,2,6000,142
1,911,2,9000,6
1,921,2,261,1
1,921,2,263,1
1,921,2,325,1
1,921,2,411,1
1,921,2,523,1
1,921,2,541,1
1,921,2,611,2
1,921,2,622,4
1,921,2,711,1
1,921,2,712,1
1,921,2,751,1
1,921,2,753,1
1,921,2,832,1
1,921,2,835,1
1,921,2,911,4
1,921,2,921,6
1,921,2,931,1
1,921,2,2000,1
1,921,2,3000,2
1,921,2,5000,2
1,921,2,6000,1
1,921,2,9000,1
1,931,2,112,1
1,931,2,541,1
1,931,2,622,1
1,931,2,711,2
1,931,2,731,2
1,931,2,4000,1
1,932,2,122,1
1,932,2,516,1
1,932,2,753,1
1,932,2,932,1
1,932,2,5000,1
1,933,2,111,1
1,933,2,142,2
1,933,2,331,1
1,933,2,511,1
1,933,2,541,1
1,933,2,622,1
1,933,2,933,1
1,933,2,2100,1
1,933,2,3000,1
1,933,2,3100,1
1,933,2,6000,1
1,941,2,111,3
1,941,2,141,5
1,941,2,263,1
1,941,2,325,1
1,941,2,331,1
1,941,2,343,1
1,941,2,622,9
1,941,2,731,1
1,941,2,832,1
1,941,2,835,1
1,941,2,911,2
1,941,2,5000,1
1,941,2,6000,7
1,951,2,911,1
1,961,2,111,4
1,961,2,121,1
1,961,2,131,1
1,961,2,132,1
1,961,2,134,4
1,961,2,141,2
1,961,2,142,4
1,961,2,214,1
1,961,2,230,2
1,961,2,234,3
1,961,2,261,2
1,961,2,263,6
1,961,2,311,4
1,961,2,312,3
1,961,2,313,4
1,961,2,315,9
1,961,2,325,2
1,961,2,334,6
1,961,2,341,1
1,961,2,351,1
1,961,2,411,4
1,961,2,422,1
1,961,2,431,1
1,961,2,511,2
1,961,2,512,1
1,961,2,513,3
1,961,2,515,1
1,961,2,522,7
1,961,2,523,1
1,961,2,541,19
1,961,2,611,12
1,961,2,622,96
1,961,2,711,40
1,961,2,712,1
1,961,2,721,1
1,961,2,722,2
1,961,2,723,1
1,961,2,731,2
1,961,2,741,1
1,961,2,751,6
1,961,2,753,1
1,961,2,754,1
1,961,2,815,1
1,961,2,818,1
1,961,2,832,1
1,961,2,835,12
1,961,2,911,49
1,961,2,921,1
1,961,2,931,6
1,961,2,933,1
1,961,2,941,1
1,961,2,961,8
1,961,2,2000,3
1,961,2,3000,20
1,961,2,3100,1
1,961,2,4000,1
1,961,2,5000,21
1,961,2,6000,84
1,961,2,9000,4
1,962,2,132,1
1,962,2,142,4
1,962,2,315,4
1,962,2,332,1
1,962,2,341,1
1,962,2,541,2
1,962,2,622,5
1,962,2,811,1
1,962,2,833,2
1,962,2,911,1
1,962,2,962,2
1,962,2,3100,1
1,962,2,5000,2
1,962,2,9000,1
1,999,2,111,5
1,999,2,112,2
1,999,2,121,4
1,999,2,122,4
1,999,2,132,3
1,999,2,133,1
1,999,2,141,2
1,999,2,142,7
1,999,2,143,1
1,999,2,215,1
1,999,2,216,1
1,999,2,221,1
1,999,2,226,1
1,999,2,230,1
1,999,2,233,2
1,999,2,234,1
1,999,2,235,2
1,999,2,241,2
1,999,2,263,1
1,999,2,265,2
1,999,2,311,7
1,999,2,312,4
1,999,2,313,1
1,999,2,315,7
1,999,2,331,1
1,999,2,333,1
1,999,2,334,4
1,999,2,342,1
1,999,2,351,2
1,999,2,352,1
1,999,2,411,4
1,999,2,421,1
1,999,2,432,1
1,999,2,511,2
1,999,2,512,1
1,999,2,515,1
1,999,2,522,3
1,999,2,523,1
1,999,2,541,12
1,999,2,611,5
1,999,2,622,9
1,999,2,711,4
1,999,2,721,1
1,999,2,723,3
1,999,2,742,1
1,999,2,818,1
1,999,2,832,2
1,999,2,833,2
1,999,2,835,1
1,999,2,911,5
1,999,2,931,2
1,999,2,932,1
1,999,2,933,2
1,999,2,961,1
1,999,2,2000,1
1,999,2,2100,2
1,999,2,3100,6
1,999,2,5000,5
1,999,2,6000,3
1,999,2,9000,4
1,1100,2,111,1
1,1100,2,911,1
1,2000,2,21,1
1,2000,2,111,9
1,2000,2,112,15
1,2000,2,121,5
1,2000,2,122,2
1,2000,2,132,10
1,2000,2,134,5
1,2000,2,141,4
1,2000,2,142,15
1,2000,2,143,2
1,2000,2,214,2
1,2000,2,221,2
1,2000,2,230,3
1,2000,2,233,2
1,2000,2,241,7
1,2000,2,261,2
1,2000,2,263,2
1,2000,2,264,1
1,2000,2,265,2
1,2000,2,311,14
1,2000,2,312,1
1,2000,2,313,5
1,2000,2,315,24
1,2000,2,322,1
1,2000,2,325,5
1,2000,2,331,2
1,2000,2,332,2
1,2000,2,334,13
1,2000,2,335,5
1,2000,2,342,6
1,2000,2,343,1
1,2000,2,351,6
1,2000,2,352,2
1,2000,2,411,20
1,2000,2,421,2
1,2000,2,422,5
1,2000,2,432,5
1,2000,2,441,1
1,2000,2,511,6
1,2000,2,512,1
1,2000,2,513,6
1,2000,2,515,2
1,2000,2,522,5
1,2000,2,523,1
1,2000,2,524,1
1,2000,2,531,1
1,2000,2,532,1
1,2000,2,541,52
1,2000,2,611,2
1,2000,2,622,78
1,2000,2,711,25
1,2000,2,712,3
1,2000,2,713,1
1,2000,2,721,4
1,2000,2,722,1
1,2000,2,723,3
1,2000,2,731,1
1,2000,2,741,2
1,2000,2,742,3
1,2000,2,751,2
1,2000,2,754,4
1,2000,2,815,2
1,2000,2,832,15
1,2000,2,833,5
1,2000,2,835,6
1,2000,2,911,23
1,2000,2,931,4
1,2000,2,933,7
1,2000,2,941,1
1,2000,2,961,2
1,2000,2,962,4
1,2000,2,2000,55
1,2000,2,2100,2
1,2000,2,3000,7
1,2000,2,3100,15
1,2000,2,4000,2
1,2000,2,5000,10
1,2000,2,6000,65
1,2000,2,9000,5
1,2000,2,9999,1
1,2100,2,112,1
1,2100,2,143,1
1,2100,2,833,1
1,2100,2,2100,1
1,2100,2,3100,2
1,2100,2,6000,1
1,3000,2,31,1
1,3000,2,111,82
1,3000,2,112,117
1,3000,2,121,58
1,3000,2,122,18
1,3000,2,131,2
1,3000,2,132,62
1,3000,2,133,10
1,3000,2,134,52
1,3000,2,141,32
1,3000,2,142,119
1,3000,2,143,41
1,3000,2,211,5
1,3000,2,212,1
1,3000,2,214,15
1,3000,2,216,3
1,3000,2,221,10
1,3000,2,222,1
1,3000,2,226,2
1,3000,2,230,48
1,3000,2,231,10
1,3000,2,233,44
1,3000,2,234,17
1,3000,2,235,8
1,3000,2,241,8
1,3000,2,242,3
1,3000,2,243,2
1,3000,2,261,19
1,3000,2,263,39
1,3000,2,264,4
1,3000,2,265,8
1,3000,2,311,110
1,3000,2,312,25
1,3000,2,313,55
1,3000,2,314,1
1,3000,2,315,165
1,3000,2,321,3
1,3000,2,325,20
1,3000,2,331,8
1,3000,2,332,20
1,3000,2,333,4
1,3000,2,334,73
1,3000,2,335,34
1,3000,2,341,7
1,3000,2,342,11
1,3000,2,343,16
1,3000,2,351,20
1,3000,2,352,6
1,3000,2,411,111
1,3000,2,413,1
1,3000,2,421,3
1,3000,2,422,12
1,3000,2,431,14
1,3000,2,432,34
1,3000,2,441,7
1,3000,2,511,37
1,3000,2,512,11
1,3000,2,513,23
1,3000,2,514,2
1,3000,2,515,11
1,3000,2,522,99
1,3000,2,523,16
1,3000,2,524,11
1,3000,2,531,1
1,3000,2,532,6
1,3000,2,541,253
1,3000,2,611,51
1,3000,2,612,2
1,3000,2,622,666
1,3000,2,711,251
1,3000,2,712,19
1,3000,2,713,5
1,3000,2,721,22
1,3000,2,722,6
1,3000,2,723,24
1,3000,2,731,23
1,3000,2,732,11
1,3000,2,741,9
1,3000,2,742,10
1,3000,2,751,18
1,3000,2,752,2
1,3000,2,753,7
1,3000,2,754,13
1,3000,2,815,7
1,3000,2,818,8
1,3000,2,832,98
1,3000,2,833,41
1,3000,2,834,5
1,3000,2,835,75
1,3000,2,911,237
1,3000,2,912,1
1,3000,2,921,7
1,3000,2,931,58
1,3000,2,932,5
1,3000,2,933,51
1,3000,2,941,3
1,3000,2,961,13
1,3000,2,962,20
1,3000,2,1100,6
1,3000,2,2000,67
1,3000,2,2100,31
1,3000,2,3000,194
1,3000,2,3100,53
1,3000,2,4000,7
1,3000,2,5000,95
1,3000,2,6000,570
1,3000,2,9000,19
1,3000,2,9999,3
1,3100,2,112,2
1,3100,2,132,1
1,3100,2,235,1
1,3100,2,315,1
1,3100,2,334,1
1,3100,2,335,1
1,3100,2,352,1
1,3100,2,541,1
1,3100,2,753,1
1,3100,2,1100,1
1,3100,2,2000,1
1,3100,2,2100,9
1,3100,2,3000,1
1,3100,2,3100,7
1,3100,2,6000,1
1,4000,2,112,2
1,4000,2,121,2
1,4000,2,122,2
1,4000,2,134,2
1,4000,2,142,4
1,4000,2,143,1
1,4000,2,214,1
1,4000,2,241,1
1,4000,2,261,1
1,4000,2,311,1
1,4000,2,313,2
1,4000,2,315,2
1,4000,2,323,1
1,4000,2,325,1
1,4000,2,332,2
1,4000,2,334,2
1,4000,2,341,2
1,4000,2,343,1
1,4000,2,351,2
1,4000,2,411,2
1,4000,2,431,1
1,4000,2,511,2
1,4000,2,513,1
1,4000,2,522,1
1,4000,2,523,1
1,4000,2,541,14
1,4000,2,611,2
1,4000,2,622,4
1,4000,2,711,6
1,4000,2,712,1
1,4000,2,751,2
1,4000,2,754,1
1,4000,2,811,1
1,4000,2,832,6
1,4000,2,911,7
1,4000,2,1100,3
1,4000,2,2000,2
1,4000,2,2100,1
1,4000,2,3000,1
1,4000,2,3100,3
1,4000,2,4000,3
1,4000,2,6000,13
1,4000,2,9000,4
1,5000,2,111,195
1,5000,2,112,550
1,5000,2,121,163
1,5000,2,122,83
1,5000,2,131,2
1,5000,2,132,202
1,5000,2,133,20
1,5000,2,134,166
1,5000,2,141,116
1,5000,2,142,459
1,5000,2,143,100
1,5000,2,211,7
1,5000,2,213,1
1,5000,2,214,60
1,5000,2,215,1
1,5000,2,216,27
1,5000,2,221,49
1,5000,2,222,1
1,5000,2,223,1
1,5000,2,226,11
1,5000,2,230,141
1,5000,2,231,41
1,5000,2,232,1
1,5000,2,233,100
1,5000,2,234,47
1,5000,2,235,32
1,5000,2,241,66
1,5000,2,242,9
1,5000,2,243,8
1,5000,2,251,10
1,5000,2,252,1
1,5000,2,261,77
1,5000,2,262,1
1,5000,2,263,110
1,5000,2,264,13
1,5000,2,265,20
1,5000,2,311,242
1,5000,2,312,128
1,5000,2,313,118
1,5000,2,315,389
1,5000,2,321,9
1,5000,2,322,8
1,5000,2,323,1
1,5000,2,325,39
1,5000,2,331,56
1,5000,2,332,43
1,5000,2,333,2
1,5000,2,334,250
1,5000,2,335,122
1,5000,2,341,26
1,5000,2,342,21
1,5000,2,343,42
1,5000,2,351,88
1,5000,2,352,19
1,5000,2,411,288
1,5000,2,412,8
1,5000,2,421,17
1,5000,2,422,39
1,5000,2,431,52
1,5000,2,432,69
1,5000,2,441,22
1,5000,2,511,82
1,5000,2,512,14
1,5000,2,513,48
1,5000,2,514,6
1,5000,2,515,46
1,5000,2,521,5
1,5000,2,522,243
1,5000,2,523,61
1,5000,2,524,34
1,5000,2,531,3
1,5000,2,532,8
1,5000,2,541,575
1,5000,2,611,144
1,5000,2,612,2
1,5000,2,622,1250
1,5000,2,711,492
1,5000,2,712,48
1,5000,2,713,9
1,5000,2,721,55
1,5000,2,722,9
1,5000,2,723,96
1,5000,2,731,77
1,5000,2,732,10
1,5000,2,741,40
1,5000,2,742,20
1,5000,2,751,55
1,5000,2,753,29
1,5000,2,754,32
1,5000,2,811,6
1,5000,2,815,16
1,5000,2,818,28
1,5000,2,831,1
1,5000,2,832,306
1,5000,2,833,131
1,5000,2,834,12
1,5000,2,835,161
1,5000,2,911,500
1,5000,2,912,1
1,5000,2,921,10
1,5000,2,931,102
1,5000,2,932,11
1,5000,2,933,158
1,5000,2,941,12
1,5000,2,961,21
1,5000,2,962,42
1,5000,2,1100,22
1,5000,2,2000,167
1,5000,2,2100,112
1,5000,2,3000,239
1,5000,2,3100,187
1,5000,2,4000,23
1,5000,2,5000,756
1,5000,2,6000,1347
1,5000,2,9000,51
1,5000,2,9999,14
1,9000,2,111,4
1,9000,2,112,14
1,9000,2,121,7
1,9000,2,122,1
1,9000,2,132,8
1,9000,2,134,9
1,9000,2,141,11
1,9000,2,142,19
1,9000,2,143,3
1,9000,2,214,3
1,9000,2,221,6
1,9000,2,226,1
1,9000,2,230,9
1,9000,2,231,5
1,9000,2,233,6
1,9000,2,234,6
1,9000,2,235,4
1,9000,2,241,3
1,9000,2,243,1
1,9000,2,261,2
1,9000,2,263,2
1,9000,2,265,1
1,9000,2,311,8
1,9000,2,312,3
1,9000,2,313,3
1,9000,2,315,21
1,9000,2,322,1
1,9000,2,331,11
1,9000,2,332,1
1,9000,2,334,14
1,9000,2,335,3
1,9000,2,342,1
1,9000,2,343,1
1,9000,2,351,3
1,9000,2,352,1
1,9000,2,411,12
1,9000,2,422,1
1,9000,2,431,3
1,9000,2,432,2
1,9000,2,441,1
1,9000,2,511,2
1,9000,2,513,1
1,9000,2,515,4
1,9000,2,522,8
1,9000,2,523,3
1,9000,2,524,2
1,9000,2,541,27
1,9000,2,611,4
1,9000,2,622,63
1,9000,2,711,16
1,9000,2,712,5
1,9000,2,713,1
1,9000,2,721,1
1,9000,2,723,5
1,9000,2,731,3
1,9000,2,741,3
1,9000,2,742,1
1,9000,2,751,2
1,9000,2,753,2
1,9000,2,818,1
1,9000,2,832,14
1,9000,2,833,7
1,9000,2,834,2
1,9000,2,835,6
1,9000,2,911,22
1,9000,2,931,5
1,9000,2,932,1
1,9000,2,933,7
1,9000,2,961,2
1,9000,2,962,2
1,9000,2,1100,1
1,9000,2,2000,3
1,9000,2,2100,5
1,9000,2,3000,3
1,9000,2,3100,4
1,9000,2,5000,18
1,9000,2,6000,24
1,9000,2,9000,45
1,9000,2,9999,1
1,9999,2,111,8
1,9999,2,112,30
1,9999,2,121,6
1,9999,2,122,1
1,9999,2,132,3
1,9999,2,134,4
1,9999,2,141,2
1,9999,2,142,15
1,9999,2,143,5
1,9999,2,214,2
1,9999,2,216,1
1,9999,2,231,5
1,9999,2,241,1
1,9999,2,243,1
1,9999,2,261,2
1,9999,2,265,1
1,9999,2,311,2
1,9999,2,312,2
1,9999,2,313,1
1,9999,2,315,8
1,9999,2,325,1
1,9999,2,332,1
1,9999,2,334,8
1,9999,2,335,1
1,9999,2,343,1
1,9999,2,351,2
1,9999,2,411,5
1,9999,2,431,1
1,9999,2,432,1
1,9999,2,441,2
1,9999,2,523,1
1,9999,2,524,1
1,9999,2,541,3
1,9999,2,611,1
1,9999,2,622,6
1,9999,2,721,1
1,9999,2,723,1
1,9999,2,741,2
1,9999,2,818,1
1,9999,2,832,1
1,9999,2,833,2
1,9999,2,835,1
1,9999,2,911,1
1,9999,2,933,1
1,9999,2,1100,1
1,9999,2,2000,1
1,9999,2,2100,2
1,9999,2,3000,3
1,9999,2,5000,4
1,9999,2,9000,2
1,9999,2,9999,44
2,31,1,5000,1
2,111,1,111,2
2,111,1,112,4
2,111,1,121,1
2,111,1,134,2
2,111,1,141,1
2,111,1,142,1
2,111,1,143,2
2,111,1,222,3
2,111,1,230,17
2,111,1,233,9
2,111,1,234,14
2,111,1,235,2
2,111,1,322,2
2,111,1,325,8
2,111,1,334,3
2,111,1,335,2
2,111,1,343,1
2,111,1,411,14
2,111,1,421,1
2,111,1,422,4
2,111,1,511,1
2,111,1,522,10
2,111,1,523,2
2,111,1,611,4
2,111,1,731,12
2,111,1,732,1
2,111,1,751,3
2,111,1,753,4
2,111,1,911,3
2,111,1,961,1
2,111,1,962,1
2,111,1,1100,1
2,111,1,2000,6
2,111,1,3000,33
2,111,1,5000,84
2,111,1,6000,19
2,111,1,9000,4
2,111,1,9999,1
2,112,1,111,5
2,112,1,112,30
2,112,1,121,7
2,112,1,122,3
2,112,1,133,1
2,112,1,134,3
2,112,1,141,2
2,112,1,142,3
2,112,1,143,1
2,112,1,216,1
2,112,1,221,1
2,112,1,222,1
2,112,1,223,1
2,112,1,230,11
2,112,1,231,2
2,112,1,233,6
2,112,1,234,14
2,112,1,235,4
2,112,1,241,4
2,112,1,243,1
2,112,1,261,2
2,112,1,262,2
2,112,1,264,2
2,112,1,265,1
2,112,1,315,1
2,112,1,321,2
2,112,1,325,10
2,112,1,331,7
2,112,1,332,2
2,112,1,334,5
2,112,1,335,2
2,112,1,343,1
2,112,1,411,27
2,112,1,413,1
2,112,1,422,2
2,112,1,431,1
2,112,1,441,5
2,112,1,511,1
2,112,1,522,1
2,112,1,523,1
2,112,1,531,1
2,112,1,731,3
2,112,1,732,1
2,112,1,751,9
2,112,1,753,14
2,112,1,911,1
2,112,1,961,2
2,112,1,2000,10
2,112,1,3000,29
2,112,1,3100,1
2,112,1,4000,3
2,112,1,5000,152
2,112,1,6000,19
2,112,1,9000,2
2,112,1,9999,2
2,121,1,112,1
2,121,1,121,8
2,121,1,134,1
2,121,1,142,2
2,121,1,143,1
2,121,1,214,1
2,121,1,226,2
2,121,1,230,11
2,121,1,233,4
2,121,1,234,9
2,121,1,235,1
2,121,1,315,1
2,121,1,321,1
2,121,1,322,2
2,121,1,331,3
2,121,1,332,1
2,121,1,334,10
2,121,1,335,2
2,121,1,343,1
2,121,1,411,12
2,121,1,422,1
2,121,1,431,1
2,121,1,432,1
2,121,1,441,3
2,121,1,522,1
2,121,1,523,3
2,121,1,541,1
2,121,1,751,4
2,121,1,753,7
2,121,1,2000,3
2,121,1,3000,20
2,121,1,3100,1
2,121,1,4000,1
2,121,1,5000,66
2,121,1,6000,1
2,121,1,9000,1
2,121,1,9999,2
2,122,1,111,1
2,122,1,112,3
2,122,1,121,1
2,122,1,122,4
2,122,1,132,1
2,122,1,134,2
2,122,1,142,2
2,122,1,222,1
2,122,1,230,1
2,122,1,231,1
2,122,1,234,1
2,122,1,235,3
2,122,1,241,1
2,122,1,242,1
2,122,1,262,1
2,122,1,322,1
2,122,1,325,2
2,122,1,331,3
2,122,1,332,1
2,122,1,334,2
2,122,1,411,5
2,122,1,422,2
2,122,1,431,1
2,122,1,511,1
2,122,1,514,1
2,122,1,541,1
2,122,1,751,1
2,122,1,753,3
2,122,1,754,1
2,122,1,3000,8
2,122,1,5000,36
2,131,1,751,1
2,131,1,5000,1
2,132,1,112,1
2,132,1,121,2
2,132,1,122,3
2,132,1,134,4
2,132,1,142,1
2,132,1,143,1
2,132,1,222,1
2,132,1,230,4
2,132,1,231,1
2,132,1,234,4
2,132,1,235,4
2,132,1,264,1
2,132,1,265,1
2,132,1,321,1
2,132,1,322,1
2,132,1,323,1
2,132,1,325,2
2,132,1,332,1
2,132,1,334,4
2,132,1,411,6
2,132,1,412,1
2,132,1,422,1
2,132,1,431,1
2,132,1,522,2
2,132,1,524,1
2,132,1,531,1
2,132,1,532,1
2,132,1,731,1
2,132,1,732,1
2,132,1,751,7
2,132,1,753,9
2,132,1,835,1
2,132,1,2000,1
2,132,1,3000,29
2,132,1,4000,1
2,132,1,5000,70
2,132,1,6000,14
2,132,1,9000,4
2,132,1,9999,1
2,133,1,111,1
2,133,1,112,1
2,133,1,122,1
2,133,1,134,1
2,133,1,142,1
2,133,1,234,2
2,133,1,242,1
2,133,1,411,1
2,133,1,511,1
2,133,1,751,1
2,133,1,3000,3
2,133,1,5000,12
2,134,1,111,1
2,134,1,112,4
2,134,1,121,2
2,134,1,134,3
2,134,1,222,1
2,134,1,226,1
2,134,1,230,15
2,134,1,231,2
2,134,1,233,4
2,134,1,234,6
2,134,1,235,1
2,134,1,241,1
2,134,1,261,1
2,134,1,264,1
2,134,1,321,1
2,134,1,322,3
2,134,1,325,1
2,134,1,331,2
2,134,1,332,2
2,134,1,334,4
2,134,1,411,2
2,134,1,421,1
2,134,1,422,1
2,134,1,431,2
2,134,1,432,1
2,134,1,522,3
2,134,1,523,1
2,134,1,532,1
2,134,1,611,1
2,134,1,731,1
2,134,1,732,1
2,134,1,751,5
2,134,1,753,1
2,134,1,911,1
2,134,1,961,2
2,134,1,2000,5
2,134,1,3000,12
2,134,1,5000,48
2,134,1,6000,24
2,134,1,9000,2
2,141,1,111,2
2,141,1,112,3
2,141,1,121,5
2,141,1,122,1
2,141,1,134,1
2,141,1,141,5
2,141,1,142,3
2,141,1,226,1
2,141,1,230,6
2,141,1,231,3
2,141,1,233,3
2,141,1,234,1
2,141,1,235,2
2,141,1,262,1
2,141,1,264,1
2,141,1,322,3
2,141,1,325,1
2,141,1,333,2
2,141,1,335,2
2,141,1,342,1
2,141,1,352,1
2,141,1,411,6
2,141,1,422,3
2,141,1,512,4
2,141,1,522,3
2,141,1,524,3
2,141,1,611,1
2,141,1,731,2
2,141,1,751,10
2,141,1,753,4
2,141,1,815,2
2,141,1,911,3
2,141,1,2000,3
2,141,1,3000,17
2,141,1,5000,50
2,141,1,6000,7
2,141,1,9000,3
2,141,1,9999,1
2,142,1,111,2
2,142,1,112,4
2,142,1,121,2
2,142,1,122,1
2,142,1,134,9
2,142,1,142,31
2,142,1,216,1
2,142,1,222,8
2,142,1,226,1
2,142,1,230,16
2,142,1,231,3
2,142,1,233,6
2,142,1,234,17
2,142,1,235,6
2,142,1,242,1
2,142,1,261,2
2,142,1,265,3
2,142,1,321,1
2,142,1,322,2
2,142,1,323,1
2,142,1,325,5
2,142,1,331,4
2,142,1,334,7
2,142,1,335,5
2,142,1,341,1
2,142,1,342,1
2,142,1,411,14
2,142,1,422,4
2,142,1,431,3
2,142,1,441,2
2,142,1,522,37
2,142,1,523,6
2,142,1,541,1
2,142,1,611,2
2,142,1,723,1
2,142,1,731,4
2,142,1,751,23
2,142,1,753,12
2,142,1,911,7
2,142,1,2000,6
2,142,1,3000,47
2,142,1,4000,4
2,142,1,5000,189
2,142,1,6000,14
2,142,1,9000,3
2,143,1,112,2
2,143,1,121,3
2,143,1,143,2
2,143,1,222,1
2,143,1,230,2
2,143,1,233,4
2,143,1,234,1
2,143,1,235,2
2,143,1,243,1
2,143,1,264,1
2,143,1,265,1
2,143,1,322,1
2,143,1,334,4
2,143,1,342,1
2,143,1,343,1
2,143,1,411,6
2,143,1,421,1
2,143,1,422,1
2,143,1,515,1
2,143,1,522,4
2,143,1,523,1
2,143,1,541,1
2,143,1,751,1
2,143,1,753,5
2,143,1,911,1
2,143,1,2000,3
2,143,1,3000,25
2,143,1,5000,40
2,143,1,6000,3
2,211,1,230,2
2,211,1,321,2
2,211,1,422,1
2,211,1,911,1
2,211,1,3000,2
2,212,1,230,1
2,212,1,5000,1
2,213,1,5000,2
2,214,1,112,1
2,214,1,122,1
2,214,1,221,1
2,214,1,230,1
2,214,1,233,1
2,214,1,234,1
2,214,1,241,1
2,214,1,262,2
2,214,1,322,1
2,214,1,331,1
2,214,1,334,2
2,214,1,411,3
2,214,1,431,1
2,214,1,523,1
2,214,1,751,6
2,214,1,753,5
2,214,1,911,3
2,214,1,2000,2
2,214,1,3000,9
2,214,1,4000,1
2,214,1,5000,20
2,214,1,6000,1
2,215,1,121,1
2,215,1,234,1
2,216,1,111,1
2,216,1,112,1
2,216,1,216,1
2,216,1,231,1
2,216,1,233,1
2,216,1,243,1
2,216,1,261,1
2,216,1,411,2
2,216,1,422,2
2,216,1,431,1
2,216,1,511,1
2,216,1,541,1
2,216,1,751,1
2,216,1,753,1
2,216,1,2000,1
2,216,1,5000,13
2,216,1,9000,1
2,216,1,9999,2
2,221,1,121,1
2,221,1,221,5
2,221,1,231,1
2,221,1,241,1
2,221,1,411,1
2,221,1,3000,1
2,221,1,4000,1
2,221,1,5000,8
2,222,1,222,1
2,222,1,3000,1
2,222,1,6000,3
2,226,1,261,1
2,226,1,322,3
2,226,1,325,1
2,226,1,342,1
2,226,1,3000,4
2,226,1,4000,1
2,226,1,5000,1
2,226,1,6000,1
2,230,1,112,1
2,230,1,142,1
2,230,1,222,3
2,230,1,230,30
2,230,1,233,2
2,230,1,234,3
2,230,1,235,1
2,230,1,325,2
2,230,1,334,2
2,230,1,411,5
2,230,1,422,2
2,230,1,431,1
2,230,1,512,1
2,230,1,522,3
2,230,1,541,1
2,230,1,611,2
2,230,1,622,1
2,230,1,731,6
2,230,1,732,3
2,230,1,751,8
2,230,1,753,4
2,230,1,911,1
2,230,1,2000,1
2,230,1,3000,12
2,230,1,5000,42
2,230,1,6000,18
2,230,1,9000,1
2,231,1,112,3
2,231,1,134,2
2,231,1,216,1
2,231,1,234,1
2,231,1,235,1
2,231,1,241,1
2,231,1,242,1
2,231,1,311,1
2,231,1,322,1
2,231,1,334,1
2,231,1,411,2
2,231,1,422,1
2,231,1,531,2
2,231,1,732,1
2,231,1,3000,1
2,231,1,5000,13
2,231,1,6000,2
2,233,1,142,1
2,233,1,222,3
2,233,1,230,6
2,233,1,231,1
2,233,1,233,8
2,233,1,234,3
2,233,1,262,1
2,233,1,322,2
2,233,1,325,1
2,233,1,411,5
2,233,1,431,2
2,233,1,432,1
2,233,1,522,1
2,233,1,731,3
2,233,1,751,2
2,233,1,753,1
2,233,1,815,1
2,233,1,911,2
2,233,1,2000,3
2,233,1,3000,12
2,233,1,5000,28
2,233,1,6000,13
2,233,1,9000,1
2,234,1,230,4
2,234,1,233,4
2,234,1,234,7
2,234,1,235,1
2,234,1,325,2
2,234,1,411,2
2,234,1,431,1
2,234,1,731,2
2,234,1,751,2
2,234,1,753,2
2,234,1,911,2
2,234,1,931,1
2,234,1,3000,4
2,234,1,5000,18
2,234,1,6000,1
2,234,1,9000,1
2,235,1,112,2
2,235,1,221,1
2,235,1,230,5
2,235,1,231,1
2,235,1,234,4
2,235,1,235,1
2,235,1,321,1
2,235,1,322,1
2,235,1,421,1
2,235,1,522,2
2,235,1,523,1
2,235,1,541,1
2,235,1,731,4
2,235,1,751,1
2,235,1,3000,5
2,235,1,5000,16
2,235,1,6000,2
2,241,1,121,2
2,241,1,134,1
2,241,1,221,1
2,241,1,222,2
2,241,1,230,2
2,241,1,233,1
2,241,1,234,1
2,241,1,241,1
2,241,1,331,2
2,241,1,333,1
2,241,1,411,2
2,241,1,431,1
2,241,1,511,1
2,241,1,523,1
2,241,1,751,1
2,241,1,815,1
2,241,1,911,1
2,241,1,2000,1
2,241,1,3000,3
2,241,1,5000,21
2,242,1,112,1
2,242,1,221,1
2,242,1,230,1
2,242,1,422,1
2,242,1,2000,1
2,242,1,5000,2
2,242,1,6000,1
2,243,1,343,1
2,243,1,411,2
2,243,1,5000,1
2,243,1,6000,1
2,251,1,112,1
2,251,1,121,1
2,251,1,134,1
2,251,1,234,1
2,251,1,251,1
2,251,1,334,1
2,251,1,5000,1
2,261,1,111,1
2,261,1,112,3
2,261,1,134,1
2,261,1,222,1
2,261,1,230,3
2,261,1,233,1
2,261,1,234,1
2,261,1,235,1
2,261,1,322,1
2,261,1,335,1
2,261,1,341,2
2,261,1,411,1
2,261,1,422,1
2,261,1,522,2
2,261,1,611,1
2,261,1,751,2
2,261,1,753,1
2,261,1,3000,8
2,261,1,4000,1
2,261,1,5000,18
2,261,1,6000,10
2,261,1,9000,1
2,262,1,241,1
2,262,1,3000,1
2,263,1,142,1
2,263,1,216,1
2,263,1,230,3
2,263,1,231,1
2,263,1,233,1
2,263,1,234,4
2,263,1,235,1
2,263,1,263,1
2,263,1,334,1
2,263,1,411,2
2,263,1,512,1
2,263,1,522,1
