sex,occ,sex_sp,occ_sp,total
1,5000,2,31,13300
1,5000,2,111,15000
1,5000,2,112,49000
1,5000,2,121,13600
1,5000,2,122,7300
1,5000,2,131,200
1,5000,2,132,17900
1,5000,2,133,1800
1,5000,2,134,12800
1,5000,2,141,9900
1,5000,2,142,42100
1,5000,2,143,8600
1,5000,2,211,700
1,5000,2,213,100
1,5000,2,214,4800
1,5000,2,215,100
1,5000,2,216,1700
1,5000,2,221,3700
1,5000,2,222,100
1,5000,2,223,100
1,5000,2,226,1000
1,5000,2,230,11000
1,5000,2,231,3200
1,5000,2,232,100
1,5000,2,233,8200
1,5000,2,234,3400
1,5000,2,235,2300
1,5000,2,241,5200
1,5000,2,242,600
1,5000,2,243,700
1,5000,2,251,800
1,5000,2,252,100
1,5000,2,261,7000
1,5000,2,262,100
1,5000,2,263,9000
1,5000,2,264,600
1,5000,2,265,1100
1,5000,2,311,19200
1,5000,2,312,10000
1,5000,2,313,9100
1,5000,2,315,30600
1,5000,2,321,800
1,5000,2,322,500
1,5000,2,325,2900
1,5000,2,331,4100
1,5000,2,332,3300
1,5000,2,333,200
1,5000,2,334,20500
1,5000,2,335,9700
1,5000,2,341,1800
1,5000,2,342,1300
1,5000,2,343,2900
1,5000,2,351,6200
1,5000,2,352,1400
1,5000,2,411,19800
1,5000,2,412,700
1,5000,2,421,1600
1,5000,2,422,2200
1,5000,2,431,3700
1,5000,2,432,4500
1,5000,2,441,1800
1,5000,2,511,4900
1,5000,2,512,1100
1,5000,2,513,2800
1,5000,2,514,100
1,5000,2,515,3200
1,5000,2,521,300
1,5000,2,522,20700
1,5000,2,523,4800
1,5000,2,524,3000
1,5000,2,531,100
1,5000,2,532,500
1,5000,2,541,43000
1,5000,2,611,14300
1,5000,2,612,200
1,5000,2,622,92700
1,5000,2,711,42100
1,5000,2,712,4200
1,5000,2,713,600
1,5000,2,721,4400
1,5000,2,722,1000
1,5000,2,723,7700
1,5000,2,731,5000
1,5000,2,732,900
1,5000,2,741,2900
1,5000,2,742,1600
1,5000,2,751,3200
1,5000,2,753,2000
1,5000,2,754,1900
1,5000,2,811,600
1,5000,2,815,900
1,5000,2,818,2200
1,5000,2,832,23900
1,5000,2,833,11200
1,5000,2,834,900
1,5000,2,835,11400
1,5000,2,911,36900
1,5000,2,912,100
1,5000,2,921,800
1,5000,2,931,8300
1,5000,2,932,900
1,5000,2,933,11600
1,5000,2,941,800
1,5000,2,961,1600
1,5000,2,962,3200
1,5000,2,2000,12100
1,5000,2,3000,18500
1,5000,2,4000,1800
1,5000,2,5000,109700
1,5000,2,6000,134000
1,5000,2,9000,4900
1,5000,2,9999,1100
1,9000,2,11,100
1,9000,2,21,500
1,9000,2,31,400
1,9000,2,111,200
1,9000,2,112,1300
1,9000,2,121,600
1,9000,2,132,700
1,9000,2,134,700
1,9000,2,141,1000
1,9000,2,142,1800
1,9000,2,143,300
1,9000,2,214,300
1,9000,2,221,800
1,9000,2,226,100
1,9000,2,230,800
1,9000,2,231,500
1,9000,2,233,600
1,9000,2,234,300
1,9000,2,235,300
1,9000,2,241,300
1,9000,2,261,200
1,9000,2,263,100
1,9000,2,265,100
1,9000,2,311,300
1,9000,2,312,400
1,9000,2,313,300
1,9000,2,315,1500
1,9000,2,322,100
1,9000,2,331,700
1,9000,2,332,100
1,9000,2,334,1200
1,9000,2,342,100
1,9000,2,343,100
1,9000,2,351,100
1,9000,2,411,1000
1,9000,2,422,100
1,9000,2,431,300
1,9000,2,432,200
1,9000,2,441,100
1,9000,2,511,200
1,9000,2,515,100
1,9000,2,522,900
1,9000,2,523,300
1,9000,2,524,200
1,9000,2,541,2400
1,9000,2,611,500
1,9000,2,622,4900
1,9000,2,711,1200
1,9000,2,712,300
1,9000,2,713,100
1,9000,2,721,100
1,9000,2,723,300
1,9000,2,731,200
1,9000,2,741,300
1,9000,2,742,100
1,9000,2,751,100
1,9000,2,818,100
1,9000,2,832,1200
1,9000,2,833,700
1,9000,2,834,200
1,9000,2,835,400
1,9000,2,911,1400
1,9000,2,931,400
1,9000,2,933,400
1,9000,2,961,100
1,9000,2,962,200
1,9000,2,2000,100
1,9000,2,3000,100
1,9000,2,5000,1800
1,9000,2,6000,2200
1,9000,2,9000,5400
1,9000,2,9999,100
1,9999,2,11,100
1,9999,2,21,200
1,9999,2,111,800
1,9999,2,112,3200
1,9999,2,121,600
1,9999,2,122,100
1,9999,2,132,300
1,9999,2,134,400
1,9999,2,141,200
1,9999,2,142,1500
1,9999,2,143,500
1,9999,2,214,200
1,9999,2,216,100
1,9999,2,231,300
1,9999,2,241,100
1,9999,2,243,100
1,9999,2,261,200
1,9999,2,311,200
1,9999,2,312,200
1,9999,2,313,100
1,9999,2,315,800
1,9999,2,325,100
1,9999,2,332,100
1,9999,2,334,800
1,9999,2,335,100
1,9999,2,343,100
1,9999,2,351,200
1,9999,2,411,400
1,9999,2,431,100
1,9999,2,432,100
1,9999,2,441,200
1,9999,2,523,100
1,9999,2,524,100
1,9999,2,541,200
1,9999,2,611,100
1,9999,2,622,600
1,9999,2,711,100
1,9999,2,721,100
1,9999,2,723,100
1,9999,2,741,200
1,9999,2,818,100
1,9999,2,832,100
1,9999,2,833,200
1,9999,2,835,100
1,9999,2,911,100
1,9999,2,933,100
1,9999,2,2000,100
1,9999,2,3000,300
1,9999,2,5000,500
1,9999,2,9000,200
1,9999,2,9999,4500
2,11,1,112,200
2,11,1,230,100
2,11,1,233,100
2,11,1,262,100
2,11,1,334,100
2,11,1,335,100
2,11,1,411,200
2,11,1,5000,100
2,21,1,21,300
2,21,1,31,200
2,21,1,111,200
2,21,1,112,100
2,21,1,121,200
2,21,1,122,100
2,21,1,134,100
2,21,1,142,100
2,21,1,230,400
2,21,1,234,200
2,21,1,235,100
2,21,1,261,100
2,21,1,321,100
2,21,1,325,100
2,21,1,331,200
2,21,1,334,300
2,21,1,341,100
2,21,1,411,1100
2,21,1,422,200
2,21,1,431,300
2,21,1,541,200
2,21,1,751,400
2,21,1,753,300
2,21,1,911,200
2,21,1,2000,200
2,21,1,3000,600
2,21,1,5000,2600
2,31,1,21,100
2,31,1,31,100
2,31,1,112,200
2,31,1,121,200
2,31,1,142,100
2,31,1,222,200
2,31,1,230,400
2,31,1,231,100
2,31,1,233,600
2,31,1,234,500
2,31,1,262,100
2,31,1,313,100
2,31,1,331,100
2,31,1,332,100
2,31,1,334,200
2,31,1,341,100
2,31,1,411,900
2,31,1,422,100
2,31,1,512,100
2,31,1,522,200
2,31,1,523,100
2,31,1,541,100
2,31,1,731,200
2,31,1,751,300
2,31,1,753,400
2,31,1,811,100
2,31,1,815,100
2,31,1,911,300
2,31,1,921,100
2,31,1,2000,200
2,31,1,3000,1700
2,31,1,4000,100
2,31,1,5000,3500
2,31,1,6000,300
2,111,1,11,100
2,111,1,111,200
2,111,1,112,300
2,111,1,121,100
2,111,1,134,200
2,111,1,143,100
2,111,1,230,800
2,111,1,233,200
2,111,1,234,300
2,111,1,322,100
2,111,1,325,300
2,111,1,335,100
2,111,1,343,100
2,111,1,411,300
2,111,1,511,100
2,111,1,522,400
2,111,1,611,400
2,111,1,731,300
2,111,1,732,100
2,111,1,751,100
2,111,1,753,100
2,111,1,911,100
2,111,1,962,100
2,111,1,3000,800
2,111,1,5000,3400
2,111,1,6000,1800
2,111,1,9999,100
2,112,1,31,100
2,112,1,111,500
2,112,1,112,2300
2,112,1,121,600
2,112,1,122,200
2,112,1,133,100
2,112,1,134,100
2,112,1,141,200
2,112,1,142,200
2,112,1,143,100
2,112,1,221,100
2,112,1,222,100
2,112,1,230,800
2,112,1,231,200
2,112,1,233,300
2,112,1,234,1200
2,112,1,235,400
2,112,1,241,100
2,112,1,262,200
2,112,1,264,200
2,112,1,265,100
2,112,1,321,100
2,112,1,325,600
2,112,1,331,500
2,112,1,332,100
2,112,1,334,500
2,112,1,335,200
2,112,1,411,2000
2,112,1,422,100
2,112,1,431,100
2,112,1,441,300
2,112,1,511,100
2,112,1,522,100
2,112,1,523,100
2,112,1,531,100
2,112,1,731,200
2,112,1,751,800
2,112,1,753,1400
2,112,1,911,200
2,112,1,961,200
2,112,1,2000,600
2,112,1,3000,1900
2,112,1,4000,200
2,112,1,5000,10600
2,112,1,6000,2000
2,112,1,9000,200
2,112,1,9999,200
2,121,1,31,100
2,121,1,112,100
2,121,1,121,500
2,121,1,142,100
2,121,1,230,900
2,121,1,233,300
2,121,1,234,500
2,121,1,235,100
2,121,1,322,100
2,121,1,334,600
2,121,1,335,200
2,121,1,411,200
2,121,1,422,100
2,121,1,432,100
2,121,1,541,100
2,121,1,751,300
2,121,1,753,700
2,121,1,2000,100
2,121,1,3000,1000
2,121,1,5000,4000
2,121,1,6000,100
2,121,1,9999,200
2,122,1,112,100
2,122,1,121,100
2,122,1,122,200
2,122,1,132,100
2,122,1,134,100
2,122,1,142,100
2,122,1,222,100
2,122,1,230,100
2,122,1,231,100
2,122,1,234,100
2,122,1,235,300
2,122,1,241,100
2,122,1,262,100
2,122,1,322,100
2,122,1,325,100
2,122,1,331,200
2,122,1,334,100
2,122,1,411,200
2,122,1,422,200
2,122,1,431,100
2,122,1,751,100
2,122,1,753,300
2,122,1,3000,400
2,122,1,5000,1700
2,131,1,751,100
2,131,1,5000,100
2,132,1,121,200
2,132,1,122,200
2,132,1,134,400
2,132,1,142,100
2,132,1,143,100
2,132,1,222,100
2,132,1,230,200
2,132,1,231,100
2,132,1,234,300
2,132,1,235,300
2,132,1,264,100
2,132,1,265,100
2,132,1,322,100
2,132,1,323,100
2,132,1,325,100
2,132,1,334,200
2,132,1,411,500
2,132,1,412,100
2,132,1,422,100
2,132,1,431,100
2,132,1,524,100
2,132,1,532,100
2,132,1,751,600
2,132,1,753,700
2,132,1,835,100
2,132,1,2000,100
2,132,1,3000,1900
2,132,1,4000,100
2,132,1,5000,4700
2,132,1,6000,1400
2,132,1,9000,300
2,132,1,9999,100
2,133,1,112,100
2,133,1,134,100
2,133,1,142,100
2,133,1,234,100
2,133,1,5000,600
2,134,1,111,100
2,134,1,112,300
2,134,1,121,200
2,134,1,134,300
2,134,1,230,900
2,134,1,231,100
2,134,1,233,400
2,134,1,234,400
2,134,1,261,100
2,134,1,264,100
2,134,1,322,100
2,134,1,325,100
2,134,1,331,100
2,134,1,332,200
2,134,1,334,300
2,134,1,411,200
2,134,1,422,100
2,134,1,431,100
2,134,1,522,100
2,134,1,731,100
2,134,1,751,200
2,134,1,753,100
2,134,1,911,100
2,134,1,2000,500
2,134,1,3000,300
2,134,1,5000,2000
2,134,1,6000,2100
2,141,1,111,200
2,141,1,112,200
2,141,1,121,400
2,141,1,134,100
2,141,1,141,500
2,141,1,142,200
2,141,1,230,500
2,141,1,231,100
2,141,1,233,100
2,141,1,235,200
2,141,1,262,100
2,141,1,322,100
2,141,1,333,200
2,141,1,335,200
2,141,1,342,100
2,141,1,352,100
2,141,1,411,300
2,141,1,422,100
2,141,1,512,300
2,141,1,522,200
2,141,1,524,200
2,141,1,611,100
2,141,1,731,100
2,141,1,751,800
2,141,1,753,300
2,141,1,911,200
2,141,1,3000,900
2,141,1,5000,3300
2,141,1,6000,700
2,141,1,9000,300
2,141,1,9999,100
2,142,1,111,200
2,142,1,112,400
2,142,1,121,200
2,142,1,134,800
2,142,1,142,2500
2,142,1,222,500
2,142,1,230,1300
2,142,1,231,200
2,142,1,233,500
2,142,1,234,1000
2,142,1,235,500
2,142,1,242,100
2,142,1,261,100
2,142,1,265,100
2,142,1,322,100
2,142,1,323,100
2,142,1,325,400
2,142,1,331,200
2,142,1,334,600
2,142,1,335,500
2,142,1,341,100
2,142,1,411,1100
2,142,1,431,100
2,142,1,441,100
2,142,1,522,2000
2,142,1,523,300
2,142,1,611,200
2,142,1,731,400
2,142,1,751,1700
2,142,1,753,700
2,142,1,911,500
2,142,1,2000,300
2,142,1,3000,3000
2,142,1,4000,100
2,142,1,5000,13600
2,142,1,6000,1600
2,142,1,9000,300
2,143,1,112,200
2,143,1,121,200
2,143,1,143,200
2,143,1,222,100
2,143,1,230,200
2,143,1,233,300
2,143,1,234,100
2,143,1,235,100
2,143,1,265,100
2,143,1,334,300
2,143,1,342,100
2,143,1,411,300
2,143,1,515,100
2,143,1,522,100
2,143,1,523,100
2,143,1,751,100
2,143,1,753,300
2,143,1,911,100
2,143,1,3000,1400
2,143,1,5000,3000
2,143,1,6000,300
2,211,1,321,200
2,211,1,3000,100
2,212,1,5000,100
2,213,1,5000,100
2,214,1,112,100
2,214,1,221,100
2,214,1,230,100
2,214,1,233,100
2,214,1,322,100
2,214,1,331,100
2,214,1,334,100
2,214,1,411,300
2,214,1,523,100
2,214,1,751,600
2,214,1,753,500
2,214,1,911,300
2,214,1,2000,100
2,214,1,3000,600
2,214,1,5000,1100
2,214,1,6000,100
2,216,1,111,100
2,216,1,112,100
2,216,1,216,100
2,216,1,233,100
2,216,1,411,200
2,216,1,422,100
2,216,1,753,100
2,216,1,5000,1100
2,216,1,9999,200
2,221,1,221,500
2,221,1,241,100
2,221,1,3000,100
2,221,1,4000,100
2,221,1,5000,400
2,222,1,222,100
2,222,1,6000,200
2,226,1,261,100
2,226,1,322,200
2,226,1,3000,100
2,226,1,5000,100
2,226,1,6000,100
2,230,1,142,100
2,230,1,222,200
2,230,1,230,800
2,230,1,233,100
2,230,1,235,100
2,230,1,411,100
2,230,1,522,200
2,230,1,622,100
2,230,1,731,400
2,230,1,732,200
2,230,1,751,300
2,230,1,753,100
2,230,1,911,100
2,230,1,3000,200
2,230,1,5000,400
2,230,1,6000,1800
2,230,1,9000,100
2,231,1,112,300
2,231,1,134,200
2,231,1,216,100
2,231,1,234,100
2,231,1,235,100
2,231,1,242,100
2,231,1,322,100
2,231,1,334,100
2,231,1,411,100
2,231,1,531,200
2,231,1,732,100
2,231,1,3000,100
2,231,1,5000,900
2,231,1,6000,200
2,233,1,222,200
2,233,1,230,200
2,233,1,231,100
2,233,1,233,500
2,233,1,234,100
2,233,1,322,100
2,233,1,431,100
2,233,1,522,100
2,233,1,731,100
2,233,1,751,100
2,233,1,815,100
2,233,1,911,200
2,233,1,2000,300
2,233,1,3000,400
2,233,1,5000,900
2,233,1,6000,1000
2,233,1,9000,100
2,234,1,230,200
2,234,1,233,100
2,234,1,234,300
2,234,1,235,100
2,234,1,431,100
2,234,1,911,100
2,234,1,931,100
2,234,1,3000,100
2,234,1,5000,800
2,234,1,6000,100
2,235,1,112,200
2,235,1,221,100
2,235,1,230,300
2,235,1,231,100
2,235,1,235,100
2,235,1,321,100
2,235,1,421,100
2,235,1,731,100
2,235,1,3000,200
2,235,1,5000,900
2,235,1,6000,200
2,241,1,221,100
2,241,1,222,200
2,241,1,230,100
2,241,1,233,100
2,241,1,241,100
2,241,1,331,100
2,241,1,411,100
2,241,1,751,100
2,241,1,911,100
2,241,1,2000,100
2,241,1,3000,200
2,241,1,5000,1400
2,242,1,112,100
2,242,1,230,100
2,242,1,2000,100
2,242,1,5000,200
2,242,1,6000,100
2,243,1,6000,100
2,251,1,134,100
2,251,1,251,100
2,261,1,111,100
2,261,1,112,300
2,261,1,230,100
2,261,1,233,100
2,261,1,235,100
2,261,1,341,200
2,261,1,411,100
2,261,1,422,100
2,261,1,522,100
2,261,1,751,200
2,261,1,753,100
2,261,1,3000,400
2,261,1,4000,100
2,261,1,5000,1400
2,261,1,6000,1000
2,261,1,9000,100
2,263,1,142,100
2,263,1,216,100
2,263,1,230,100
2,263,1,231,100
2,263,1,234,300
2,263,1,263,100
2,263,1,334,100
2,263,1,411,200
2,263,1,611,100
2,263,1,731,700
2,263,1,751,200
2,263,1,753,100
2,263,1,3000,900
2,263,1,4000,100
2,263,1,5000,1200
2,263,1,6000,800
2,263,1,9000,100
2,264,1,234,100
2,264,1,264,100
2,264,1,411,200
2,264,1,751,200
2,264,1,753,100
2,264,1,2000,100
2,264,1,5000,100
2,265,1,112,100
2,265,1,134,100
2,265,1,230,100
2,265,1,234,200
2,265,1,235,100
2,265,1,265,100
2,265,1,325,100
2,265,1,351,100
2,265,1,411,100
2,265,1,514,100
2,265,1,522,200
2,265,1,731,200
2,265,1,2000,100
2,265,1,4000,100
2,265,1,5000,300
2,265,1,6000,200
2,311,1,112,300
2,311,1,121,100
2,311,1,134,200
2,311,1,142,100
2,311,1,211,100
2,311,1,222,100
2,311,1,230,600
2,311,1,231,100
2,311,1,233,300
2,311,1,234,200
2,311,1,235,200
2,311,1,265,100
2,311,1,325,100
2,311,1,331,100
2,311,1,334,300
2,311,1,341,100
2,311,1,342,100
2,311,1,411,1000
2,311,1,412,100
2,311,1,422,100
2,311,1,431,100
2,311,1,522,500
2,311,1,611,100
2,311,1,731,700
2,311,1,751,900
2,311,1,753,500
2,311,1,815,100
2,311,1,911,200
2,311,1,921,100
2,311,1,941,100
2,311,1,961,400
2,311,1,2000,300
2,311,1,3000,2300
2,311,1,4000,100
2,311,1,5000,5000
2,311,1,6000,800
2,312,1,31,100
2,312,1,111,100
2,312,1,112,100
2,312,1,121,100
2,312,1,134,100
2,312,1,142,100
2,312,1,223,100
2,312,1,230,300
2,312,1,234,300
2,312,1,235,200
2,312,1,312,100
2,312,1,322,400
2,312,1,325,100
2,312,1,331,100
2,312,1,334,100
2,312,1,411,500
2,312,1,422,100
2,312,1,731,300
2,312,1,751,500
2,312,1,753,600
2,312,1,815,100
2,312,1,911,600
2,312,1,961,200
2,312,1,2000,100
2,312,1,3000,1500
2,312,1,5000,3200
2,312,1,6000,1400
2,313,1,142,100
2,313,1,230,200
2,313,1,234,100
2,313,1,321,100
2,313,1,325,100
2,313,1,334,100
2,313,1,411,200
2,313,1,422,100
2,313,1,441,100
2,313,1,522,100
2,313,1,611,100
2,313,1,731,400
2,313,1,751,300
2,313,1,753,200
2,313,1,961,200
2,313,1,2000,100
2,313,1,3000,1100
2,313,1,5000,2100
2,313,1,6000,300
2,315,1,142,400
2,315,1,214,200
2,315,1,216,100
2,315,1,222,100
2,315,1,230,1000
2,315,1,231,100
2,315,1,233,400
2,315,1,234,500
2,315,1,235,200
2,315,1,242,200
2,315,1,261,100
2,315,1,315,100
2,315,1,325,300
2,315,1,334,400
2,315,1,335,200
2,315,1,341,100
2,315,1,351,100
2,315,1,411,1500
2,315,1,422,100
2,315,1,512,100
2,315,1,513,200
2,315,1,522,500
2,315,1,523,500
2,315,1,532,200
2,315,1,541,200
2,315,1,611,300
2,315,1,711,100
2,315,1,731,2000
2,315,1,751,3000
2,315,1,753,1400
2,315,1,815,300
2,315,1,911,1700
2,315,1,933,100
2,315,1,961,500
2,315,1,2000,800
2,315,1,3000,6200
2,315,1,5000,14200
2,315,1,6000,1900
2,315,1,9000,600
2,315,1,9999,300
2,321,1,230,100
2,321,1,322,100
2,321,1,422,100
2,321,1,541,100
2,321,1,3000,100
2,321,1,5000,300
2,321,1,6000,100
2,322,1,6000,100
2,325,1,235,100
2,325,1,325,100
2,325,1,351,100
2,325,1,411,200
2,325,1,421,100
2,325,1,522,100
2,325,1,611,100
2,325,1,911,300
2,325,1,3000,400
2,325,1,5000,300
2,325,1,6000,300
2,331,1,121,200
2,331,1,132,100
2,331,1,134,100
2,331,1,143,100
2,331,1,213,100
2,331,1,230,300
2,331,1,264,100
2,331,1,322,100
2,331,1,331,100
2,331,1,334,100
2,331,1,411,400
2,331,1,441,100
2,331,1,751,300
2,331,1,911,100
2,331,1,3000,400
2,331,1,5000,700
2,331,1,6000,100
2,332,1,112,200
2,332,1,134,100
2,332,1,142,100
2,332,1,230,200
2,332,1,233,200
2,332,1,261,100
2,332,1,322,100
2,332,1,325,100
2,332,1,331,100
2,332,1,411,300
2,332,1,441,100
2,332,1,511,300
2,332,1,751,100
2,332,1,753,100
2,332,1,2000,100
2,332,1,5000,600
2,332,1,6000,100
2,332,1,9000,100
2,333,1,112,100
2,333,1,421,100
2,333,1,5000,400
2,334,1,112,200
2,334,1,121,300
2,334,1,132,200
2,334,1,134,500
2,334,1,142,100
2,334,1,212,100
2,334,1,230,700
2,334,1,231,100
2,334,1,233,300
2,334,1,234,200
2,334,1,235,400
2,334,1,262,100
2,334,1,263,100
2,334,1,322,100
2,334,1,325,200
2,334,1,331,300
2,334,1,334,300
2,334,1,335,200
2,334,1,352,100
2,334,1,411,1400
2,334,1,422,200
2,334,1,431,100
2,334,1,513,200
2,334,1,522,300
2,334,1,523,200
2,334,1,611,100
2,334,1,731,200
2,334,1,751,400
2,334,1,753,600
2,334,1,911,800
2,334,1,932,100
2,334,1,2000,300
2,334,1,3000,1900
2,334,1,5000,7000
2,334,1,6000,1300
2,335,1,121,100
2,335,1,230,500
2,335,1,233,100
2,335,1,234,200
2,335,1,235,100
2,335,1,322,100
2,335,1,331,100
2,335,1,334,200
2,335,1,335,500
2,335,1,411,100
2,335,1,431,300
2,335,1,432,100
2,335,1,441,100
2,335,1,523,100
2,335,1,751,100
2,335,1,753,200
2,335,1,3000,1000
2,335,1,5000,2000
2,335,1,6000,600
2,335,1,9000,200
2,341,1,233,100
2,341,1,234,100
2,341,1,325,100
2,341,1,411,100
2,341,1,911,100
2,341,1,5000,300
2,341,1,6000,200
2,342,1,134,200
2,342,1,261,100
2,342,1,325,100
2,342,1,342,100
2,342,1,411,100
2,342,1,522,100
2,342,1,541,100
2,342,1,731,100
2,342,1,753,300
2,342,1,933,100
2,342,1,2000,100
2,342,1,3000,200
2,342,1,5000,1200
2,342,1,6000,200
2,343,1,121,100
2,343,1,230,200
2,343,1,231,300
2,343,1,235,100
2,343,1,322,100
2,343,1,334,200
2,343,1,411,200
2,343,1,522,100
2,343,1,531,100
2,343,1,532,100
2,343,1,751,400
2,343,1,753,100
2,343,1,911,100
2,343,1,2000,100
2,343,1,3000,700
2,343,1,4000,100
2,343,1,5000,1200
2,343,1,6000,100
2,343,1,9000,100
2,351,1,112,100
2,351,1,221,100
2,351,1,230,100
2,351,1,234,400
2,351,1,241,100
2,351,1,243,100
2,351,1,264,100
2,351,1,321,100
2,351,1,325,200
2,351,1,351,100
2,351,1,411,200
2,351,1,522,200
2,351,1,523,100
2,351,1,751,200
2,351,1,753,200
2,351,1,911,100
2,351,1,2000,100
2,351,1,3000,100
2,351,1,4000,100
2,351,1,5000,900
2,351,1,9000,100
2,352,1,112,400
2,352,1,122,100
2,352,1,231,200
2,352,1,233,100
2,352,1,334,100
2,352,1,335,100
2,352,1,411,200
2,352,1,732,100
2,352,1,751,100
2,352,1,3000,100
2,352,1,5000,200
2,352,1,9000,200
2,411,1,111,100
2,411,1,112,300
2,411,1,141,200
2,411,1,142,100
2,411,1,143,100
2,411,1,222,100
2,411,1,226,100
2,411,1,230,400
2,411,1,231,100
2,411,1,233,100
2,411,1,234,800
2,411,1,235,400
2,411,1,263,200
2,411,1,322,200
2,411,1,325,100
2,411,1,332,100
2,411,1,333,200
2,411,1,334,100
2,411,1,335,100
2,411,1,411,1700
2,411,1,412,100
2,411,1,431,100
2,411,1,441,100
2,411,1,522,300
2,411,1,523,300
2,411,1,532,200
2,411,1,611,200
2,411,1,731,300
2,411,1,751,500
2,411,1,753,400
2,411,1,911,600
2,411,1,2000,100
2,411,1,3000,1300
2,411,1,4000,100
2,411,1,5000,4900
2,411,1,6000,1300
2,411,1,9000,400
2,412,1,112,100
2,412,1,9000,100
2,421,1,230,100
2,421,1,235,100
2,421,1,335,100
2,421,1,441,100
2,421,1,3000,100
2,421,1,5000,200
2,422,1,122,200
2,422,1,132,100
2,422,1,222,100
2,422,1,230,100
2,422,1,234,300
2,422,1,411,400
2,422,1,541,100
2,422,1,731,100
2,422,1,751,100
2,422,1,3000,200
2,422,1,4000,100
2,422,1,5000,400
2,422,1,6000,400
2,431,1,230,100
2,431,1,234,100
2,431,1,331,100
2,431,1,343,100
2,431,1,411,100
2,431,1,431,200
2,431,1,541,100
2,431,1,731,100
2,431,1,732,100
2,431,1,751,200
2,431,1,753,200
2,431,1,3000,500
2,431,1,5000,800
2,431,1,6000,100
2,432,1,112,100
2,432,1,132,100
2,432,1,142,100
2,432,1,230,500
2,432,1,233,100
2,432,1,241,100
2,432,1,261,100
2,432,1,321,100
2,432,1,325,100
2,432,1,343,100
2,432,1,352,100
2,432,1,411,600
2,432,1,412,100
2,432,1,431,100
2,432,1,441,100
2,432,1,511,200
2,432,1,523,100
2,432,1,731,100
2,432,1,751,200
2,432,1,753,200
2,432,1,911,300
2,432,1,961,100
2,432,1,2000,400
2,432,1,3000,800
2,432,1,5000,2100
2,432,1,6000,500
2,441,1,234,100
2,441,1,325,200
2,441,1,411,200
2,441,1,753,100
2,441,1,3000,300
2,441,1,5000,600
2,511,1,111,100
2,511,1,112,200
2,511,1,222,100
2,511,1,230,300
2,511,1,233,100
2,511,1,234,100
2,511,1,322,200
2,511,1,411,300
2,511,1,421,100
2,511,1,511,100
2,511,1,522,300
2,511,1,523,300
2,511,1,731,200
2,511,1,751,400
2,511,1,753,100
2,511,1,815,100
2,511,1,911,200
2,511,1,2000,300
2,511,1,3000,600
2,511,1,5000,2200
2,511,1,6000,600
2,512,1,141,100
2,512,1,234,100
2,512,1,411,100
2,512,1,512,300
2,512,1,521,100
2,512,1,751,300
2,512,1,753,100
2,512,1,911,200
2,512,1,2000,200
2,512,1,3000,300
2,512,1,5000,300
2,512,1,6000,300
2,513,1,31,100
2,513,1,230,100
2,513,1,234,300
2,513,1,241,100
2,513,1,334,100
2,513,1,411,400
2,513,1,421,100
2,513,1,422,100
2,513,1,431,100
2,513,1,513,100
2,513,1,522,100
2,513,1,531,100
2,513,1,541,100
2,513,1,622,100
2,513,1,731,300
2,513,1,751,400
2,513,1,753,500
2,513,1,815,100
2,513,1,911,100
2,513,1,941,100
2,513,1,961,100
2,513,1,2000,300
2,513,1,3000,700
2,513,1,4000,100
2,513,1,5000,1600
2,513,1,6000,300
2,513,1,9000,200
2,514,1,3000,100
2,514,1,5000,100
2,514,1,6000,300
2,515,1,233,100
2,515,1,234,100
2,515,1,322,100
2,515,1,325,100
2,515,1,411,100
2,515,1,522,100
2,515,1,751,100
2,515,1,753,200
2,515,1,815,100
2,515,1,911,200
2,515,1,2000,200
2,515,1,3000,400
2,515,1,5000,1800
2,515,1,6000,300
2,515,1,9000,100
2,521,1,521,100
2,521,1,532,100
2,521,1,911,100
2,521,1,5000,300
2,522,1,21,100
2,522,1,134,300
2,522,1,142,100
2,522,1,143,100
2,522,1,222,100
2,522,1,230,700
2,522,1,233,100
2,522,1,234,300
2,522,1,235,100
2,522,1,265,100
2,522,1,334,100
2,522,1,351,100
2,522,1,411,600
2,522,1,421,200
2,522,1,422,100
2,522,1,431,100
2,522,1,441,100
2,522,1,512,200
2,522,1,522,2900
2,522,1,532,200
2,522,1,541,100
2,522,1,611,400
2,522,1,711,100
2,522,1,731,800
2,522,1,732,100
2,522,1,751,1200
2,522,1,753,700
2,522,1,754,100
2,522,1,815,100
2,522,1,911,1300
2,522,1,962,100
2,522,1,2000,200
2,522,1,3000,2900
2,522,1,4000,100
2,522,1,5000,5900
2,522,1,6000,2100
2,522,1,9000,400
2,523,1,121,100
2,523,1,142,100
2,523,1,212,100
2,523,1,233,100
2,523,1,234,100
2,523,1,322,100
2,523,1,334,100
2,523,1,513,100
2,523,1,523,100
2,523,1,911,100
2,523,1,3000,500
2,523,1,4000,100
2,523,1,5000,1700
2,523,1,6000,400
2,523,1,9000,100
2,524,1,112,100
2,524,1,230,200
2,524,1,234,100
2,524,1,321,100
2,524,1,325,100
2,524,1,332,200
2,524,1,334,100
2,524,1,522,200
2,524,1,524,200
2,524,1,531,100
2,524,1,711,100
2,524,1,751,300
2,524,1,753,100
2,524,1,911,300
2,524,1,3000,200
2,524,1,5000,1000
2,531,1,531,100
2,531,1,753,100
2,532,1,532,100
2,532,1,2000,100
2,532,1,3000,100
